EMP_CNTY,RESULT,PERIOD,cfips,result,period,tot_workers,all_salary,avg_salary,decision_dur,naics4
16013,CERT-WITHD,2016Q4,16013,CERT-WITHD,2016Q4,3.0,232500.0,77500.0,6,5112
16013,CERTIFIED,2015Q1,16013,CERTIFIED,2015Q1,1.0,37440.0,37440.0,6,5414
16013,CERTIFIED,2015Q2,16013,CERTIFIED,2015Q2,6.0,746100.0,124350.0,5,5413
16013,CERTIFIED,2015Q3,16013,CERTIFIED,2015Q3,2.0,128377.0,64188.0,5,3345
16013,CERTIFIED,2015Q4,16013,CERTIFIED,2015Q4,1.0,99320.0,99320.0,7,3345
16013,CERTIFIED,2016Q1,16013,CERTIFIED,2016Q1,1.0,52500.0,52500.0,6,5415
16013,CERTIFIED,2016Q2,16013,CERTIFIED,2016Q2,6.0,300637.0,50106.0,5,3345
16013,CERTIFIED,2016Q3,16013,CERTIFIED,2016Q3,4.0,361088.0,90272.0,5,5413
16013,CERTIFIED,2017Q1,16013,CERTIFIED,2017Q1,3.0,128200.0,42733.0,6,5414
16013,CERTIFIED,2017Q2,16013,CERTIFIED,2017Q2,5.0,153951.0,30790.0,5,5413
16013,CERTIFIED,2017Q3,16013,CERTIFIED,2017Q3,1.0,34320.0,34320.0,6,5413
16013,DENIED,2015Q1,16013,DENIED,2015Q1,1.0,37440.0,37440.0,7,5414
16013,DENIED,2017Q2,16013,DENIED,2017Q2,1.0,30680.0,30680.0,7,5413
16013,WITHDRAWN,2017Q2,16013,WITHDRAWN,2017Q2,2.0,61360.0,30680.0,0,5413
16015,CERT-WITHD,2015Q1,16015,CERT-WITHD,2015Q1,1.0,90000.0,90000.0,535,3344
16015,CERT-WITHD,2015Q2,16015,CERT-WITHD,2015Q2,3.0,230795.0,76931.0,24,3344
16015,CERT-WITHD,2015Q3,16015,CERT-WITHD,2015Q3,10.0,950081.0,95008.0,51,3344
16015,CERT-WITHD,2015Q4,16015,CERT-WITHD,2015Q4,34.0,3121624.0,91812.0,155,3344
16015,CERT-WITHD,2016Q1,16015,CERT-WITHD,2016Q1,27.0,1289436.0,47756.0,6,3344
16015,CERT-WITHD,2016Q2,16015,CERT-WITHD,2016Q2,10.0,487849.0,48784.0,5,3344
16015,CERT-WITHD,2016Q3,16015,CERT-WITHD,2016Q3,9.0,513084.0,57009.0,6,3344
16015,CERT-WITHD,2016Q4,16015,CERT-WITHD,2016Q4,1.0,35000.0,35000.0,6,5415
16015,CERT-WITHD,2017Q2,16015,CERT-WITHD,2017Q2,3.0,223502.0,74500.0,6,3344
16015,CERT-WITHD,2017Q3,16015,CERT-WITHD,2017Q3,2.0,78350.0,39175.0,4,5415
16015,CERT-WITHD,2017Q4,16015,CERT-WITHD,2017Q4,2.0,118500.0,59250.0,6,5239
16015,CERT-WITHD,2018Q1,16015,CERT-WITHD,2018Q1,1.0,42500.0,42500.0,6,5415
16015,CERTIFIED,2015Q1,16015,CERTIFIED,2015Q1,31.0,3104760.0,100153.0,5,3344
16015,CERTIFIED,2015Q2,16015,CERTIFIED,2015Q2,99.0,9235739.0,93290.0,5,3344
16015,CERTIFIED,2015Q3,16015,CERTIFIED,2015Q3,49.0,4730650.0,96543.0,5,3344
16015,CERTIFIED,2015Q4,16015,CERTIFIED,2015Q4,47.0,4795012.0,102021.0,6,3344
16015,CERTIFIED,2016Q1,16015,CERTIFIED,2016Q1,18.0,1025114.0,56950.0,6,3344
16015,CERTIFIED,2016Q2,16015,CERTIFIED,2016Q2,249.0,11783552.0,47323.0,6,3344
16015,CERTIFIED,2016Q3,16015,CERTIFIED,2016Q3,40.0,2054899.0,51372.0,5,3344
16015,CERTIFIED,2016Q4,16015,CERTIFIED,2016Q4,29.0,1545309.0,53286.0,5,3344
16015,CERTIFIED,2017Q1,16015,CERTIFIED,2017Q1,37.0,2004212.0,54167.0,6,3344
16015,CERTIFIED,2017Q2,16015,CERTIFIED,2017Q2,244.0,12071898.0,49474.0,6,3344
16015,CERTIFIED,2017Q3,16015,CERTIFIED,2017Q3,55.0,3046519.0,55391.0,5,3344
16015,CERTIFIED,2017Q4,16015,CERTIFIED,2017Q4,39.0,1977957.0,50716.0,5,3344
16015,CERTIFIED,2018Q1,16015,CERTIFIED,2018Q1,37.0,2093045.0,56568.0,6,3344
16015,DENIED,2015Q2,16015,DENIED,2015Q2,3.0,272141.0,90713.0,8,3344
16015,DENIED,2015Q4,16015,DENIED,2015Q4,1.0,45760.0,45760.0,6,4529
16015,DENIED,2016Q2,16015,DENIED,2016Q2,5.0,265516.0,53103.0,3,5415
16015,DENIED,2016Q4,16015,DENIED,2016Q4,1.0,45645.0,45645.0,7,3344
16015,DENIED,2017Q2,16015,DENIED,2017Q2,6.0,295597.0,49266.0,3,3344
16015,DENIED,2017Q4,16015,DENIED,2017Q4,2.0,79907.0,39953.0,3,4231
16015,DENIED,2018Q1,16015,DENIED,2018Q1,1.0,22500.0,22500.0,4,5413
16015,WITHDRAWN,2015Q2,16015,WITHDRAWN,2015Q2,4.0,436163.0,109040.0,2,3344
16015,WITHDRAWN,2015Q4,16015,WITHDRAWN,2015Q4,1.0,55000.0,55000.0,0,5415
16015,WITHDRAWN,2016Q1,16015,WITHDRAWN,2016Q1,1.0,61423.0,61423.0,6,3344
16015,WITHDRAWN,2016Q2,16015,WITHDRAWN,2016Q2,6.0,212405.0,35400.0,2,3344
16015,WITHDRAWN,2017Q1,16015,WITHDRAWN,2017Q1,1.0,60000.0,60000.0,0,3344
16015,WITHDRAWN,2017Q2,16015,WITHDRAWN,2017Q2,9.0,490936.0,54548.0,1,3344
16015,WITHDRAWN,2017Q3,16015,WITHDRAWN,2017Q3,1.0,41808.0,41808.0,1,2379
16015,WITHDRAWN,2017Q4,16015,WITHDRAWN,2017Q4,1.0,47500.0,47500.0,2,3344
16015,WITHDRAWN,2018Q1,16015,WITHDRAWN,2018Q1,1.0,60000.0,60000.0,1,3344
16017,CERT-WITHD,2017Q1,16017,CERT-WITHD,2017Q1,1.0,46694.0,46694.0,6,5415
16017,CERT-WITHD,2017Q3,16017,CERT-WITHD,2017Q3,1.0,117500.0,117500.0,6,5415
16017,CERTIFIED,2015Q2,16017,CERTIFIED,2015Q2,2.0,116746.0,58373.0,6,3254
16017,CERTIFIED,2016Q2,16017,CERTIFIED,2016Q2,1.0,46694.0,46694.0,6,5415
16017,CERTIFIED,2017Q2,16017,CERTIFIED,2017Q2,1.0,55000.0,55000.0,7,5415
16017,CERTIFIED,2017Q4,16017,CERTIFIED,2017Q4,1.0,31500.0,31500.0,6,5182
16017,DENIED,2017Q4,16017,DENIED,2017Q4,1.0,31500.0,31500.0,7,5182
16017,WITHDRAWN,2015Q2,16017,WITHDRAWN,2015Q2,1.0,27643.0,27643.0,0,3254
16019,CERTIFIED,2015Q1,16019,CERTIFIED,2015Q1,1.0,150483.0,150483.0,6,3399
16019,CERTIFIED,2015Q2,16019,CERTIFIED,2015Q2,1.0,176550.0,176550.0,6,3399
16019,CERTIFIED,2015Q4,16019,CERTIFIED,2015Q4,2.0,166000.0,83000.0,6,3252
16019,CERTIFIED,2016Q2,16019,CERTIFIED,2016Q2,3.0,52737.0,17579.0,6,6111
16019,CERTIFIED,2016Q3,16019,CERTIFIED,2016Q3,1.0,23639.0,23639.0,4,6211
16019,CERTIFIED,2017Q2,16019,CERTIFIED,2017Q2,2.0,34814.0,17407.0,6,6111
16019,CERTIFIED,2017Q3,16019,CERTIFIED,2017Q3,2.0,37876.0,18938.0,6,6211
16019,CERTIFIED,2018Q1,16019,CERTIFIED,2018Q1,1.0,36088.0,36088.0,6,6111
16019,DENIED,2017Q2,16019,DENIED,2017Q2,1.0,17035.0,17035.0,5,6111
16021,CERTIFIED,2016Q1,16021,CERTIFIED,2016Q1,1.0,23129.0,23129.0,6,3399
16027,CERTIFIED,2015Q1,16027,CERTIFIED,2015Q1,1.0,68000.0,68000.0,6,5417
16027,CERTIFIED,2015Q2,16027,CERTIFIED,2015Q2,4.0,270406.0,67601.0,4,5417
16027,CERTIFIED,2015Q3,16027,CERTIFIED,2015Q3,1.0,23400.0,23400.0,5,7115
16027,CERTIFIED,2016Q1,16027,CERTIFIED,2016Q1,1.0,30750.0,30750.0,4,5417
16027,CERTIFIED,2016Q2,16027,CERTIFIED,2016Q2,1.0,49000.0,49000.0,6,5417
16027,CERTIFIED,2016Q3,16027,CERTIFIED,2016Q3,2.0,58127.0,29063.0,6,6113
16027,CERTIFIED,2017Q2,16027,CERTIFIED,2017Q2,1.0,30000.0,30000.0,6,3251
16027,DENIED,2017Q2,16027,DENIED,2017Q2,1.0,30000.0,30000.0,5,3251
16027,WITHDRAWN,2015Q2,16027,WITHDRAWN,2015Q2,1.0,85000.0,85000.0,1,5417
16027,WITHDRAWN,2017Q2,16027,WITHDRAWN,2017Q2,1.0,30000.0,30000.0,2,3251
16035,CERTIFIED,2017Q4,16035,CERTIFIED,2017Q4,1.0,27040.0,27040.0,6,6221
16043,CERT-WITHD,2015Q3,16043,CERT-WITHD,2015Q3,1.0,50183.0,50183.0,7,6113
16043,CERT-WITHD,2017Q3,16043,CERT-WITHD,2017Q3,1.0,75507.0,75507.0,6,6113
16043,CERTIFIED,2015Q1,16043,CERTIFIED,2015Q1,1.0,38677.0,38677.0,7,6113
16043,CERTIFIED,2015Q2,16043,CERTIFIED,2015Q2,1.0,58487.0,58487.0,6,6113
16043,CERTIFIED,2015Q3,16043,CERTIFIED,2015Q3,1.0,50183.0,50183.0,6,6113
16043,CERTIFIED,2016Q3,16043,CERTIFIED,2016Q3,1.0,23337.0,23337.0,6,5412
16043,CERTIFIED,2017Q2,16043,CERTIFIED,2017Q2,1.0,76230.0,76230.0,6,6113
16043,CERTIFIED,2017Q3,16043,CERTIFIED,2017Q3,1.0,75507.0,75507.0,7,6113
16043,CERTIFIED,2018Q1,16043,CERTIFIED,2018Q1,1.0,99837.0,99837.0,7,6113
16045,CERTIFIED,2015Q3,16045,CERTIFIED,2015Q3,1.0,95000.0,95000.0,6,5415
16045,CERTIFIED,2015Q4,16045,CERTIFIED,2015Q4,1.0,100000.0,100000.0,6,5415
16045,CERTIFIED,2016Q1,16045,CERTIFIED,2016Q1,1.0,57200.0,57200.0,7,6231
16045,CERTIFIED,2016Q2,16045,CERTIFIED,2016Q2,1.0,55619.0,55619.0,6,5415
16045,CERTIFIED,2016Q4,16045,CERTIFIED,2016Q4,4.0,225000.0,56250.0,5,5415
16045,CERTIFIED,2017Q2,16045,CERTIFIED,2017Q2,2.0,93500.0,46750.0,5,5415
16047,CERTIFIED,2015Q3,16047,CERTIFIED,2015Q3,1.0,56846.0,56846.0,6,1125
16049,CERTIFIED,2015Q3,16049,CERTIFIED,2015Q3,1.0,56264.0,56264.0,6,6221
16049,CERTIFIED,2016Q2,16049,CERTIFIED,2016Q2,1.0,25480.0,25480.0,6,6221
16049,CERTIFIED,2016Q3,16049,CERTIFIED,2016Q3,1.0,28704.0,28704.0,6,6221
16049,CERTIFIED,2018Q1,16049,CERTIFIED,2018Q1,1.0,37440.0,37440.0,6,6221
16049,DENIED,2015Q4,16049,DENIED,2015Q4,2.0,124000.0,62000.0,2,3329
16049,DENIED,2016Q1,16049,DENIED,2016Q1,1.0,64758.0,64758.0,5,3329
16051,CERTIFIED,2016Q2,16051,CERTIFIED,2016Q2,1.0,19240.0,19240.0,6,3399
16051,CERTIFIED,2016Q4,16051,CERTIFIED,2016Q4,1.0,75000.0,75000.0,5,5413
16051,CERTIFIED,2017Q1,16051,CERTIFIED,2017Q1,1.0,26832.0,26832.0,6,1121
16051,CERTIFIED,2017Q2,16051,CERTIFIED,2017Q2,1.0,25000.0,25000.0,6,3152
16051,DENIED,2018Q1,16051,DENIED,2018Q1,1.0,20000.0,20000.0,5,5411
16053,CERT-WITHD,2017Q4,16053,CERT-WITHD,2017Q4,1.0,50000.0,50000.0,6,1121
16053,CERTIFIED,2015Q1,16053,CERTIFIED,2015Q1,1.0,79999.0,79999.0,7,3115
16053,CERTIFIED,2015Q2,16053,CERTIFIED,2015Q2,3.0,186877.0,62292.0,7,3115
16053,CERTIFIED,2015Q3,16053,CERTIFIED,2015Q3,3.0,263497.0,87832.0,6,3115
16053,CERTIFIED,2015Q4,16053,CERTIFIED,2015Q4,2.0,167360.0,83680.0,6,3115
16053,CERTIFIED,2016Q2,16053,CERTIFIED,2016Q2,3.0,119220.0,39740.0,6,3115
16053,CERTIFIED,2017Q1,16053,CERTIFIED,2017Q1,1.0,42500.0,42500.0,6,3119
16053,CERTIFIED,2017Q2,16053,CERTIFIED,2017Q2,1.0,32671.0,32671.0,6,3115
16053,CERTIFIED,2017Q3,16053,CERTIFIED,2017Q3,1.0,41200.0,41200.0,6,3115
16055,CERT-WITHD,2017Q3,16055,CERT-WITHD,2017Q3,2.0,69350.0,34675.0,5,5112
16055,CERTIFIED,2015Q1,16055,CERTIFIED,2015Q1,2.0,204955.0,102477.0,6,8134
16055,CERTIFIED,2015Q2,16055,CERTIFIED,2015Q2,1.0,61000.0,61000.0,9,5413
16055,CERTIFIED,2015Q3,16055,CERTIFIED,2015Q3,1.0,60601.0,60601.0,6,6221
16055,CERTIFIED,2015Q4,16055,CERTIFIED,2015Q4,2.0,71641.0,35820.0,6,6111
16055,CERTIFIED,2016Q1,16055,CERTIFIED,2016Q1,4.0,292511.0,73127.0,6,5413
16055,CERTIFIED,2016Q2,16055,CERTIFIED,2016Q2,1.0,24999.0,24999.0,6,9221
16055,CERTIFIED,2016Q4,16055,CERTIFIED,2016Q4,1.0,37741.0,37741.0,4,3212
16055,CERTIFIED,2017Q2,16055,CERTIFIED,2017Q2,1.0,65000.0,65000.0,6,3219
16055,CERTIFIED,2017Q3,16055,CERTIFIED,2017Q3,2.0,160000.0,80000.0,6,5413
16055,CERTIFIED,2017Q4,16055,CERTIFIED,2017Q4,1.0,26845.0,26845.0,6,5413
16055,CERTIFIED,2018Q1,16055,CERTIFIED,2018Q1,1.0,181000.0,181000.0,4,3314
16055,DENIED,2015Q1,16055,DENIED,2015Q1,1.0,125000.0,125000.0,6,6215
16055,DENIED,2015Q4,16055,DENIED,2015Q4,1.0,37115.0,37115.0,3,5313
16055,DENIED,2016Q2,16055,DENIED,2016Q2,1.0,55147.0,55147.0,3,9221
16057,CERT-WITHD,2015Q1,16057,CERT-WITHD,2015Q1,2.0,78374.0,39187.0,27,6113
16057,CERT-WITHD,2015Q2,16057,CERT-WITHD,2015Q2,1.0,72009.0,72009.0,41,6113
16057,CERT-WITHD,2017Q2,16057,CERT-WITHD,2017Q2,1.0,23753.0,23753.0,4,6113
16057,CERTIFIED,2015Q1,16057,CERTIFIED,2015Q1,1.0,38000.0,38000.0,6,6113
16057,CERTIFIED,2015Q2,16057,CERTIFIED,2015Q2,8.0,462668.0,57833.0,6,6113
16057,CERTIFIED,2015Q3,16057,CERTIFIED,2015Q3,12.0,756749.0,68795.0,6,6113
16057,CERTIFIED,2016Q1,16057,CERTIFIED,2016Q1,6.0,185758.0,30959.0,5,6113
16057,CERTIFIED,2016Q2,16057,CERTIFIED,2016Q2,4.0,137240.0,34310.0,6,6113
16057,CERTIFIED,2016Q3,16057,CERTIFIED,2016Q3,15.0,604929.0,40328.0,5,6113
16057,CERTIFIED,2016Q4,16057,CERTIFIED,2016Q4,7.0,186903.0,26700.0,5,6113
16057,CERTIFIED,2017Q1,16057,CERTIFIED,2017Q1,5.0,187467.0,37493.0,6,6113
16057,CERTIFIED,2017Q2,16057,CERTIFIED,2017Q2,16.0,687577.0,42973.0,5,6113
16057,CERTIFIED,2017Q3,16057,CERTIFIED,2017Q3,2.0,43732.0,21866.0,6,6113
16057,CERTIFIED,2017Q4,16057,CERTIFIED,2017Q4,4.0,150032.0,37508.0,5,6113
16057,CERTIFIED,2018Q1,16057,CERTIFIED,2018Q1,3.0,81260.0,27086.0,5,6113
16057,DENIED,2015Q3,16057,DENIED,2015Q3,2.0,127920.0,63960.0,4,5112
16057,DENIED,2016Q3,16057,DENIED,2016Q3,1.0,37500.0,37500.0,2,6113
16057,DENIED,2017Q4,16057,DENIED,2017Q4,1.0,30006.0,30006.0,1,6113
16057,WITHDRAWN,2015Q1,16057,WITHDRAWN,2015Q1,1.0,38000.0,38000.0,0,6113
16057,WITHDRAWN,2016Q2,16057,WITHDRAWN,2016Q2,2.0,43508.0,21754.0,0,8139
16057,WITHDRAWN,2016Q3,16057,WITHDRAWN,2016Q3,1.0,45500.0,45500.0,0,6113
16065,CERT-WITHD,2016Q1,16065,CERT-WITHD,2016Q1,1.0,16350.0,16350.0,5,6111
16065,DENIED,2015Q4,16065,DENIED,2015Q4,1.0,32700.0,32700.0,6,6111
16069,CERTIFIED,2015Q1,16069,CERTIFIED,2015Q1,1.0,76960.0,76960.0,5,6231
16069,CERTIFIED,2015Q4,16069,CERTIFIED,2015Q4,2.0,114000.0,57000.0,6,6113
16069,CERTIFIED,2017Q4,16069,CERTIFIED,2017Q4,1.0,89440.0,89440.0,6,6231
16075,CERT-WITHD,2016Q4,16075,CERT-WITHD,2016Q4,2.0,62000.0,31000.0,6,3329
16079,CERTIFIED,2016Q2,16079,CERTIFIED,2016Q2,1.0,150000.0,150000.0,7,2362
16079,CERTIFIED,2017Q1,16079,CERTIFIED,2017Q1,1.0,25729.0,25729.0,4,6221
16079,DENIED,2016Q2,16079,DENIED,2016Q2,1.0,150000.0,150000.0,4,2362
16083,CERTIFIED,2016Q4,16083,CERTIFIED,2016Q4,1.0,25000.0,25000.0,6,1119
16085,CERTIFIED,2016Q2,16085,CERTIFIED,2016Q2,1.0,26000.0,26000.0,6,4881
17001,CERTIFIED,2015Q1,17001,CERTIFIED,2015Q1,1.0,225000.0,225000.0,7,5611
17001,CERTIFIED,2015Q2,17001,CERTIFIED,2015Q2,2.0,304000.0,152000.0,6,6211
17001,CERTIFIED,2016Q2,17001,CERTIFIED,2016Q2,6.0,643440.0,107240.0,5,6211
17001,CERTIFIED,2016Q3,17001,CERTIFIED,2016Q3,4.0,580750.0,145187.0,5,6211
17001,CERTIFIED,2017Q1,17001,CERTIFIED,2017Q1,1.0,212500.0,212500.0,6,5611
17001,CERTIFIED,2017Q2,17001,CERTIFIED,2017Q2,4.0,628612.0,157153.0,6,6221
17001,CERTIFIED,2017Q3,17001,CERTIFIED,2017Q3,2.0,447000.0,223500.0,6,6211
17001,CERTIFIED,2017Q4,17001,CERTIFIED,2017Q4,1.0,212500.0,212500.0,6,5611
17001,DENIED,2017Q2,17001,DENIED,2017Q2,1.0,212500.0,212500.0,6,6221
17001,WITHDRAWN,2016Q2,17001,WITHDRAWN,2016Q2,1.0,175000.0,175000.0,0,6211
17001,WITHDRAWN,2016Q3,17001,WITHDRAWN,2016Q3,1.0,112500.0,112500.0,0,5611
17001,WITHDRAWN,2017Q1,17001,WITHDRAWN,2017Q1,1.0,112500.0,112500.0,4,6211
17003,CERTIFIED,2016Q3,17003,CERTIFIED,2016Q3,1.0,75000.0,75000.0,6,6212
17007,CERT-WITHD,2016Q3,17007,CERT-WITHD,2016Q3,1.0,83797.0,83797.0,4,3339
17007,CERT-WITHD,2017Q1,17007,CERT-WITHD,2017Q1,1.0,77502.0,77502.0,7,3345
17007,CERT-WITHD,2017Q4,17007,CERT-WITHD,2017Q4,1.0,85426.0,85426.0,2,3329
17007,CERTIFIED,2015Q1,17007,CERTIFIED,2015Q1,3.0,203542.0,67847.0,7,3345
17007,CERTIFIED,2015Q2,17007,CERTIFIED,2015Q2,1.0,42000.0,42000.0,4,3339
17007,CERTIFIED,2015Q3,17007,CERTIFIED,2015Q3,6.0,515902.0,85983.0,5,6113
17007,CERTIFIED,2015Q4,17007,CERTIFIED,2015Q4,7.0,640951.0,91564.0,6,3339
17007,CERTIFIED,2016Q1,17007,CERTIFIED,2016Q1,3.0,297548.0,99182.0,5,5413
17007,CERTIFIED,2016Q2,17007,CERTIFIED,2016Q2,5.0,287822.0,57564.0,5,5239
17007,CERTIFIED,2016Q3,17007,CERTIFIED,2016Q3,4.0,331796.0,82949.0,5,3339
17007,CERTIFIED,2016Q4,17007,CERTIFIED,2016Q4,2.0,167414.0,83707.0,5,6221
17007,CERTIFIED,2017Q2,17007,CERTIFIED,2017Q2,6.0,379793.0,63298.0,5,5413
17007,CERTIFIED,2017Q3,17007,CERTIFIED,2017Q3,5.0,315741.0,63148.0,6,3339
17007,CERTIFIED,2017Q4,17007,CERTIFIED,2017Q4,2.0,142167.0,71083.0,7,6113
17007,CERTIFIED,2018Q1,17007,CERTIFIED,2018Q1,1.0,62500.0,62500.0,7,3339
17007,DENIED,2017Q3,17007,DENIED,2017Q3,1.0,14996.0,14996.0,4,6113
17009,CERTIFIED,2015Q2,17009,CERTIFIED,2015Q2,1.0,42500.0,42500.0,6,5416
17009,CERTIFIED,2017Q2,17009,CERTIFIED,2017Q2,3.0,83800.0,27933.0,5,5416
17009,WITHDRAWN,2017Q2,17009,WITHDRAWN,2017Q2,1.0,29750.0,29750.0,0,5416
17011,CERTIFIED,2015Q3,17011,CERTIFIED,2015Q3,1.0,300000.0,300000.0,6,6221
17011,CERTIFIED,2017Q2,17011,CERTIFIED,2017Q2,2.0,525000.0,262500.0,6,6211
17019,CERT-WITHD,2015Q1,17019,CERT-WITHD,2015Q1,22.0,1228505.0,55841.0,590,6113
17019,CERT-WITHD,2015Q2,17019,CERT-WITHD,2015Q2,12.0,740017.0,61668.0,676,6113
17019,CERT-WITHD,2015Q3,17019,CERT-WITHD,2015Q3,36.0,2408324.0,66897.0,537,6113
17019,CERT-WITHD,2015Q4,17019,CERT-WITHD,2015Q4,30.0,2270949.0,75698.0,574,6113
17019,CERT-WITHD,2016Q1,17019,CERT-WITHD,2016Q1,24.0,506762.0,31672.0,5,6113
17019,CERT-WITHD,2016Q2,17019,CERT-WITHD,2016Q2,18.0,729948.0,40552.0,5,6113
17019,CERT-WITHD,2016Q3,17019,CERT-WITHD,2016Q3,14.0,421041.0,30074.0,5,6113
17019,CERT-WITHD,2016Q4,17019,CERT-WITHD,2016Q4,21.0,637459.0,30355.0,5,6113
17019,CERT-WITHD,2017Q1,17019,CERT-WITHD,2017Q1,13.0,373810.0,28754.0,5,6113
17019,CERT-WITHD,2017Q2,17019,CERT-WITHD,2017Q2,15.0,491466.0,32764.0,5,6113
17019,CERT-WITHD,2017Q3,17019,CERT-WITHD,2017Q3,14.0,522388.0,37313.0,5,6113
17019,CERT-WITHD,2017Q4,17019,CERT-WITHD,2017Q4,28.0,966907.0,34532.0,4,6113
17019,CERT-WITHD,2018Q1,17019,CERT-WITHD,2018Q1,9.0,261834.0,29092.0,4,6113
17019,CERTIFIED,2015Q1,17019,CERTIFIED,2015Q1,27.0,1802869.0,66772.0,5,6113
17019,CERTIFIED,2015Q2,17019,CERTIFIED,2015Q2,68.0,4230207.0,72934.0,6,6113
17019,CERTIFIED,2015Q3,17019,CERTIFIED,2015Q3,67.0,5987228.0,89361.0,5,6113
17019,CERTIFIED,2015Q4,17019,CERTIFIED,2015Q4,53.0,3202870.0,61593.0,5,6113
17019,CERTIFIED,2016Q1,17019,CERTIFIED,2016Q1,41.0,1569604.0,39240.0,5,6113
17019,CERTIFIED,2016Q2,17019,CERTIFIED,2016Q2,92.0,2821128.0,40301.0,5,6113
17019,CERTIFIED,2016Q3,17019,CERTIFIED,2016Q3,72.0,2820676.0,44073.0,5,6113
17019,CERTIFIED,2016Q4,17019,CERTIFIED,2016Q4,40.0,1568250.0,39206.0,5,6113
17019,CERTIFIED,2017Q1,17019,CERTIFIED,2017Q1,40.0,1400076.0,35001.0,5,6113
17019,CERTIFIED,2017Q2,17019,CERTIFIED,2017Q2,101.0,4107522.0,42345.0,5,6113
17019,CERTIFIED,2017Q3,17019,CERTIFIED,2017Q3,36.0,1454552.0,40404.0,5,6113
17019,CERTIFIED,2017Q4,17019,CERTIFIED,2017Q4,33.0,1529271.0,46341.0,5,6113
17019,CERTIFIED,2018Q1,17019,CERTIFIED,2018Q1,25.0,1002201.0,40088.0,6,6113
17019,DENIED,2015Q1,17019,DENIED,2015Q1,1.0,56650.0,56650.0,7,6113
17019,DENIED,2015Q2,17019,DENIED,2015Q2,2.0,120806.0,60403.0,7,6113
17019,DENIED,2015Q3,17019,DENIED,2015Q3,4.0,168910.0,42227.0,6,4539
17019,DENIED,2015Q4,17019,DENIED,2015Q4,2.0,148000.0,74000.0,6,5417
17019,DENIED,2016Q1,17019,DENIED,2016Q1,2.0,98000.0,98000.0,3,5415
17019,DENIED,2016Q2,17019,DENIED,2016Q2,4.0,104280.0,26070.0,4,5182
17019,DENIED,2016Q4,17019,DENIED,2016Q4,2.0,53000.0,26500.0,3,6113
17019,DENIED,2017Q2,17019,DENIED,2017Q2,3.0,84750.0,28250.0,3,5411
17019,DENIED,2017Q3,17019,DENIED,2017Q3,4.0,107907.0,35969.0,5,6113
17019,DENIED,2018Q1,17019,DENIED,2018Q1,1.0,34018.0,34018.0,2,5417
17019,WITHDRAWN,2015Q1,17019,WITHDRAWN,2015Q1,1.0,69500.0,69500.0,6,5413
17019,WITHDRAWN,2015Q2,17019,WITHDRAWN,2015Q2,3.0,194422.0,64807.0,472,5415
17019,WITHDRAWN,2015Q3,17019,WITHDRAWN,2015Q3,1.0,131000.0,131000.0,3,6113
17019,WITHDRAWN,2015Q4,17019,WITHDRAWN,2015Q4,3.0,154074.0,51358.0,3,6113
17019,WITHDRAWN,2016Q2,17019,WITHDRAWN,2016Q2,4.0,249695.0,62423.0,0,5182
17019,WITHDRAWN,2016Q3,17019,WITHDRAWN,2016Q3,2.0,72300.0,36150.0,3,5417
17019,WITHDRAWN,2017Q1,17019,WITHDRAWN,2017Q1,1.0,20808.0,20808.0,3,6113
17019,WITHDRAWN,2017Q2,17019,WITHDRAWN,2017Q2,3.0,100300.0,33433.0,0,6113
17019,WITHDRAWN,2017Q3,17019,WITHDRAWN,2017Q3,1.0,23738.0,23738.0,2,6113
17019,WITHDRAWN,2017Q4,17019,WITHDRAWN,2017Q4,1.0,22037.0,22037.0,0,6113
17025,CERTIFIED,2015Q3,17025,CERTIFIED,2015Q3,1.0,270000.0,270000.0,7,6211
17025,CERTIFIED,2016Q2,17025,CERTIFIED,2016Q2,2.0,220480.0,110240.0,6,6211
17027,CERT-WITHD,2015Q4,17027,CERT-WITHD,2015Q4,1.0,135000.0,135000.0,15,1122
17027,CERT-WITHD,2016Q3,17027,CERT-WITHD,2016Q3,1.0,30393.0,30393.0,6,3336
17027,CERTIFIED,2015Q1,17027,CERTIFIED,2015Q1,2.0,168970.0,84485.0,5,3399
17027,CERTIFIED,2015Q2,17027,CERTIFIED,2015Q2,1.0,62608.0,62608.0,4,3399
17027,CERTIFIED,2015Q3,17027,CERTIFIED,2015Q3,1.0,54653.0,54653.0,6,1122
17027,CERTIFIED,2015Q4,17027,CERTIFIED,2015Q4,1.0,123930.0,123930.0,6,1122
17027,CERTIFIED,2016Q1,17027,CERTIFIED,2016Q1,1.0,21775.0,21775.0,7,6113
17027,CERTIFIED,2016Q2,17027,CERTIFIED,2016Q2,2.0,196289.0,98144.0,6,1122
17027,CERTIFIED,2016Q3,17027,CERTIFIED,2016Q3,2.0,208802.0,104401.0,6,1122
17027,CERTIFIED,2016Q4,17027,CERTIFIED,2016Q4,1.0,44053.0,44053.0,4,1122
17027,CERTIFIED,2017Q2,17027,CERTIFIED,2017Q2,5.0,360893.0,72178.0,6,1122
17027,CERTIFIED,2017Q3,17027,CERTIFIED,2017Q3,1.0,84500.0,84500.0,4,3334
17027,CERTIFIED,2017Q4,17027,CERTIFIED,2017Q4,2.0,125256.0,62628.0,5,1122
17027,CERTIFIED,2018Q1,17027,CERTIFIED,2018Q1,1.0,24600.0,24600.0,6,6113
